reference_id,deposit_status,assigned,recieved_at,university,i20_status,created_at,modified_at
1431820,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1431826,Yes,"Victoria Dieckman, Yewon Kim",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1431828,Yes,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1431829,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1431832,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1431840,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1431853,No,Catherine Donahue,2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1431854,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1431862,Yes,"Catherine Donahue, Yewon Kim, Madeline Schurman",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1431863,Yes,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1431864,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1431866,No,"Catherine Donahue, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1431883,Yes,"Catherine Donahue, Madeline Schurman, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1432066,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1432070,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1432073,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1432095,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1432127,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1432134,No,"Madeline Schurman, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1432138,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1432149,Yes,"Catherine Donahue, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1432270,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1432273,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1432277,No,"Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1432303,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1432305,Yes,"Victoria Dieckman, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1432308,Yes,"Rebecca Bahan, Naresh Dama, Victoria Dieckman, Catherine Donahue, Fnu Mounika, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1432314,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1432533,Yes,"Rebecca Bahan, Naresh Dama, Aaron Greenberg, Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1432544,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1432546,No,"Victoria Dieckman, Divya Jhingan, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1432551,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1432552,No,"Victoria Dieckman, Palak Joshi, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1432556,Yes,"Palak Joshi, Anna Kluemke",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1432558,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1432561,Yes,"Aaron Greenberg, Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1432564,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1432570,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1432583,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1432592,Yes,"Catherine Donahue, Aliia Raitova, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1432611,No,"Aaron Greenberg, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1432612,No,"Catherine Donahue, Alexander Mikhailov",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1432613,Yes,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1432614,No,"Catherine Donahue, Palak Joshi, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1432655,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1432659,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1432662,Yes,"Victoria Dieckman, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1432729,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1432733,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1432740,No,"Yewon Kim, Madeline Schurman",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1432743,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1432765,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1432769,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1432771,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1432784,No,"Catherine Donahue, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1432792,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1432793,Yes,Prince Tetteh,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1432794,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1432960,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1432977,No,Prince Tetteh,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1432984,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1433016,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1433061,No,"Catherine Donahue, Yewon Kim",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1433081,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1433083,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1433088,Yes,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1433095,Yes,"Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1433096,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1433102,Yes,"Catherine Donahue, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1433105,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1433110,No,Palak Joshi,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1433111,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1433378,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1433382,No,"Catherine Donahue, Yewon Kim",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1433445,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1433475,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1433493,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1433494,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1433496,No,Prince Tetteh,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1433502,Yes,"Catherine Donahue, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1433505,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1433506,No,"Rebecca Bahan, Catherine Donahue, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1433521,No,"Victoria Dieckman, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1433527,No,"Catherine Donahue, Anna Kluemke",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1433528,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1433548,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1433549,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1433554,Yes,"Brooke Armstrong, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1433556,No,"Palak Joshi, Prince Tetteh",2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1433557,Yes,"Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1433559,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1433566,No,"Brooke Armstrong, Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1433567,Yes,"Catherine Donahue, Madeline Schurman, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1433574,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1433918,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1433930,No,"Victoria Dieckman, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1433931,Yes,"Palak Joshi, Anna Kluemke",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1433933,Yes,"Victoria Dieckman, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1433934,No,"Victoria Dieckman, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1433946,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1433953,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434290,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434293,Yes,"Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1434294,No,"Yewon Kim, Anna Kluemke",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1434300,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434304,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434306,No,"Victoria Dieckman, Catherine Donahue, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1434323,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434347,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434348,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434349,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434350,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434352,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434355,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434438,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434439,No,"Catherine Donahue, Palak Joshi, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1434457,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434460,No,"Victoria Dieckman, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1434463,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434478,Yes,"Rebecca Bahan, Naresh Dama, Jason Marquart",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1434479,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434482,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434484,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434491,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434500,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434510,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434515,No,"Victoria Dieckman, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1434527,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434530,No,"Catherine Donahue, Palak Joshi, Lavanya Thulasigam",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1434531,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434533,No,"Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434534,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434535,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1434537,Yes,"Rebecca Bahan, Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1434828,No,"Catherine Donahue, Yewon Kim",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1434832,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434833,Yes,"Aliia Raitova, Prince Tetteh",2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434840,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1434843,No,"Victoria Dieckman, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1434867,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434868,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434869,No,Prince Tetteh,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434874,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434875,No,"Brooke Armstrong, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1434878,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434879,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434883,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1434886,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435000,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435003,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435004,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435007,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435010,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435012,Yes,"Palak Joshi, Alexander Mikhailov",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435013,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435016,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435021,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435023,Yes,"Catherine Donahue, Palak Joshi, Yewon Kim",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435025,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435027,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435042,Yes,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435043,No,"Madeline Schurman, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435060,Yes,"Catherine Donahue, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435062,Yes,"Brooke Armstrong, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435066,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435086,No,"Victoria Dieckman, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435090,Yes,"Catherine Donahue, Jason Marquart",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435102,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435104,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435106,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435119,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435127,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435129,Yes,"Divya Jhingan, Alexander Mikhailov",2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435130,No,"Victoria Dieckman, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435131,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435132,Yes,"Victoria Dieckman, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435133,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435135,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435139,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435217,Yes,"Palak Joshi, Jason Marquart",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435219,No,"Brooke Armstrong, Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435220,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435224,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435231,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435263,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435268,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435270,No,Yewon Kim,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435272,Yes,Palak Joshi,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435274,No,Prince Tetteh,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435299,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435306,Yes,"Aaron Greenberg, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435310,Yes,"Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435315,No,"Victoria Dieckman, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435386,Yes,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435390,No,"Catherine Donahue, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435391,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435393,Yes,"Catherine Donahue, Yewon Kim",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435396,No,Palak Joshi,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435398,No,"Victoria Dieckman, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435401,No,"Catherine Donahue, Madeline Schurman, Prince Tetteh",2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435412,Yes,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435414,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435415,Yes,"Brooke Armstrong, Palak Joshi, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435430,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435445,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435457,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435459,No,"Catherine Donahue, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435461,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435462,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435466,No,"Divya Jhingan, Alexander Mikhailov, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435468,No,"Palak Joshi, Alexander Mikhailov",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435478,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435567,No,"Naresh Dama, Victoria Dieckman, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435569,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435572,No,"Palak Joshi, Prince Tetteh",2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435573,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435578,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435580,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435582,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435594,No,"Catherine Donahue, Palak Joshi, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435596,No,Palak Joshi,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435599,No,"Catherine Donahue, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435600,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435610,Yes,"Jason Marquart, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435646,Yes,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435647,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435650,No,"Catherine Donahue, Palak Joshi, Prince Tetteh, Lavanya Thulasigam",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435717,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435732,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435734,No,"Catherine Donahue, Palak Joshi, Prince Tetteh, Lavanya Thulasigam",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435739,No,"Victoria Dieckman, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435745,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435804,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435808,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435811,No,Prince Tetteh,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435813,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435818,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435837,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435839,Yes,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1435840,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435915,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435918,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435927,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1435928,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1436030,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1436040,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1436045,No,"Catherine Donahue, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1436046,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1436051,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1436054,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1436095,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1436100,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1436106,No,"Catherine Donahue, Yewon Kim",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1436301,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1436302,Yes,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1436305,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1436307,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1436308,No,"Catherine Donahue, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1436309,No,"Catherine Donahue, Yewon Kim, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1436310,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1436311,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1436313,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1436321,Yes,"Catherine Donahue, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1436323,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1436327,No,"Catherine Donahue, Palak Joshi, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1436331,No,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1436332,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1436333,Yes,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1436337,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1436340,No,Yewon Kim,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1436376,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1436379,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1436385,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1436386,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1436389,No,"Catherine Donahue, Palak Joshi, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1436533,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1436535,No,"Catherine Donahue, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1436539,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1436541,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1436543,Yes,"Catherine Donahue, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1436548,No,"Brooke Armstrong, Palak Joshi",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1436550,Yes,"Victoria Dieckman, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1436553,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1436557,Yes,"Catherine Donahue, Palak Joshi, Lavanya Thulasigam",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1436591,No,"Catherine Donahue, Palak Joshi, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
1436593,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1436594,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1436598,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1436600,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1436603,No,,2025-05-27,Saint Louis University,No,2025-05-27,2025-05-27
1436694,Yes,"Catherine Donahue, Yewon Kim, Prince Tetteh",2025-05-27,Saint Louis University,Yes,2025-05-27,2025-05-27
